time,cpu_percent,cpu_freq_mhz,ram_percent,ram_used_gb,disk_read_mb_s,disk_write_mb_s,net_sent_mb_s,net_recv_mb_s,gpu_util_percent,gpu_mem_percent,gpu_temp_c,gpu_power_w,label
3.3,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
3.4,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
3.5,1.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.43,idle
3.6,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
3.7,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
3.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
3.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
4.0,2.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.51,idle
4.1,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
4.2,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
4.3,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
4.4,1.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.51,idle
4.5,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,6.0,39.0,16.51,idle
4.6,1.0,2611.2,47.2,7.3,0.0,0.235,0.0,0.0,0.0,6.0,39.0,16.51,idle
4.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
4.8,0.5,2611.2,47.2,7.3,0.039,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
4.9,2.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.51,idle
5.0,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.58,idle
5.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.58,idle
5.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.58,idle
5.3,1.0,2611.2,47.2,7.3,0.0,0.312,0.0,0.0,0.0,0.0,39.0,16.58,idle
5.4,1.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.58,idle
5.5,1.0,2611.2,47.2,7.3,0.0,0.508,0.0,0.0,0.0,0.0,39.0,16.58,idle
5.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.58,idle
5.7,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.58,idle
5.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.58,idle
5.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.58,idle
6.0,1.5,2611.2,47.2,7.3,0.039,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
6.1,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
6.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
6.3,1.0,2611.2,47.2,7.3,0.0,0.312,0.0,0.0,0.0,1.0,39.0,16.62,idle
6.4,1.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,1.0,39.0,16.62,idle
6.5,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,1.0,39.0,16.62,idle
6.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
6.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
6.8,0.5,2611.2,47.2,7.3,1.245,0.0,0.01,0.013,0.0,0.0,39.0,16.62,idle
6.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.57,idle
7.0,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.57,idle
7.1,1.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.57,idle
7.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.57,idle
7.3,1.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.57,idle
7.4,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.57,idle
7.5,1.0,2611.2,47.2,7.3,0.742,0.0,0.0,0.0,0.0,0.0,39.0,16.57,idle
7.6,1.0,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.57,idle
7.7,0.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.57,idle
7.8,1.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,1.0,39.0,16.57,idle
7.9,1.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,1.0,39.0,16.66,idle
8.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.66,idle
8.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.66,idle
8.2,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,1.0,39.0,16.66,idle
8.3,2.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.66,idle
8.4,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.66,idle
8.5,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.66,idle
8.6,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.66,idle
8.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.66,idle
8.8,2.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.54,idle
8.9,1.7,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.54,idle
9.0,1.2,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.54,idle
9.1,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.54,idle
9.2,2.0,2611.2,47.2,7.3,2.032,0.0,0.0,0.0,0.0,0.0,39.0,16.54,idle
9.3,0.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.54,idle
9.4,2.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.54,idle
9.5,3.6,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.54,idle
9.6,19.0,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.54,idle
9.7,5.5,2611.2,47.2,7.31,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.54,idle
9.8,1.5,2611.2,47.2,7.31,0.0,0.156,0.0,0.0,0.0,0.0,39.0,16.49,idle
9.9,0.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,8.0,39.0,16.49,idle
10.0,1.0,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,8.0,39.0,16.49,idle
10.1,1.0,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.49,idle
10.2,0.5,2611.2,47.2,7.31,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.49,idle
10.3,0.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.49,idle
10.4,1.0,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.49,idle
10.5,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.49,idle
10.6,1.0,2611.2,47.2,7.3,0.0,0.704,0.0,0.0,0.0,0.0,39.0,16.49,idle
10.7,4.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.49,idle
10.8,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
10.9,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
11.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
11.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
11.2,1.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.43,idle
11.3,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
11.4,1.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
11.5,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
11.6,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.43,idle
11.7,7.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.51,idle
11.8,3.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
11.9,2.5,2611.2,47.3,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
12.0,3.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
12.1,3.0,2611.2,47.2,7.3,0.0,0.0,0.001,0.011,0.0,0.0,39.0,16.51,idle
12.2,3.5,2611.2,47.2,7.31,0.0,0.0,0.009,0.003,0.0,0.0,39.0,16.51,idle
12.3,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
12.4,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
12.5,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.51,idle
12.6,2.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.51,idle
12.7,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
12.8,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
12.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
13.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
13.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.59,idle
13.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
13.3,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
13.4,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
13.5,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
13.6,1.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.59,idle
13.7,1.0,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.42,idle
13.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.42,idle
13.9,1.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.42,idle
14.0,0.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.42,idle
14.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.42,idle
14.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.42,idle
14.3,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.42,idle
14.4,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.42,idle
14.5,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.42,idle
14.6,1.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.55,idle
14.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
14.8,1.5,2611.2,47.2,7.3,0.0,0.078,0.0,0.0,0.0,0.0,39.0,16.55,idle
14.9,2.5,2611.2,47.2,7.3,0.0,0.156,0.0,0.0,0.0,0.0,39.0,16.55,idle
15.0,1.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.55,idle
15.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
15.2,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
15.3,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
15.4,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
15.5,0.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.55,idle
15.6,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.7,idle
15.7,1.0,2611.2,47.2,7.3,0.0,0.508,0.0,0.0,0.0,0.0,39.0,16.7,idle
15.8,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.7,idle
15.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.006,0.013,0.0,0.0,39.0,16.7,idle
16.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.7,idle
16.1,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.7,idle
16.2,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.7,idle
16.3,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.7,idle
16.4,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.7,idle
16.5,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.7,idle
16.6,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.52,idle
16.7,0.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.52,idle
16.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.52,idle
16.9,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.52,idle
17.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.52,idle
17.1,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.52,idle
17.2,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.52,idle
17.3,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.52,idle
17.4,1.0,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.52,idle
17.5,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
17.6,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
17.7,2.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.55,idle
17.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
17.9,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
18.0,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
18.1,3.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
18.2,2.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
18.3,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
18.4,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.55,idle
18.5,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
18.6,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
18.7,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
18.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
18.9,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
19.0,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
19.1,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
19.2,2.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.62,idle
19.3,17.3,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.62,idle
19.4,24.2,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
19.5,5.4,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
19.6,1.0,2611.2,47.2,7.3,0.0,0.156,0.01,0.013,0.0,0.0,39.0,16.59,idle
19.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,2.0,39.0,16.59,idle
19.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,2.0,39.0,16.59,idle
19.9,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
20.0,1.0,2611.2,47.2,7.3,0.0,0.156,0.0,0.0,0.0,0.0,39.0,16.59,idle
20.1,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
20.2,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
20.3,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.59,idle
20.4,3.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.47,idle
20.5,2.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.47,idle
20.6,1.0,2611.2,47.2,7.3,0.0,0.117,0.01,0.013,0.0,0.0,39.0,16.47,idle
20.7,1.0,2611.2,47.2,7.3,0.0,0.664,0.0,0.0,0.0,0.0,39.0,16.47,idle
20.8,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.47,idle
20.9,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.47,idle
21.0,0.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.47,idle
21.1,1.5,2611.2,47.2,7.31,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.47,idle
21.2,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.47,idle
21.3,0.5,2611.2,47.2,7.3,0.078,0.0,0.0,0.0,0.0,0.0,39.0,16.47,idle
21.4,2.0,2611.2,47.2,7.3,0.0,0.351,0.0,0.0,0.0,0.0,39.0,16.4,idle
21.5,8.4,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.4,idle
21.6,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.4,idle
21.7,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.4,idle
21.8,2.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.4,idle
21.9,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.4,idle
22.0,6.0,2611.2,47.2,7.3,1.094,0.0,0.0,0.0,0.0,0.0,39.0,16.4,idle
22.1,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.4,idle
22.2,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.4,idle
22.3,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.27,idle
22.4,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.27,idle
22.5,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.27,idle
22.6,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.27,idle
22.7,2.5,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.27,idle
22.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.27,idle
22.9,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.27,idle
23.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.27,idle
23.1,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.27,idle
23.2,1.0,2611.2,47.2,7.3,0.0,11.011,0.0,0.0,0.0,0.0,39.0,16.27,idle
23.3,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.32,idle
23.4,2.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,1.0,39.0,16.32,idle
23.5,1.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,1.0,39.0,16.32,idle
23.6,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.32,idle
23.7,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.32,idle
23.8,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.32,idle
23.9,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.32,idle
24.0,1.0,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.32,idle
24.1,1.5,2611.2,47.2,7.3,1.211,0.0,0.0,0.0,0.0,0.0,39.0,16.32,idle
24.2,1.0,2611.2,47.2,7.3,0.742,0.0,0.0,0.0,0.0,0.0,39.0,16.32,idle
24.3,0.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.27,idle
24.4,1.5,2611.2,47.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.27,idle
24.5,1.0,2611.2,47.2,7.3,0.0,0.0,0.01,0.013,0.0,0.0,39.0,16.27,idle
